IdMutation,DateMutation,ValeurFonciere,TypeMutation,IdLogement
11492,2020-05-29,334000.0,Vente,11266
11493,2020-02-03,158800.0,Vente,11267
11494,2020-05-18,174000.0,Vente,11268
11495,2020-06-30,166000.0,Vente,11269
11496,2020-06-30,95000.0,Vente,11270
11497,2020-05-14,149000.0,Vente,11271
11498,2020-01-24,1825000.0,Vente,11272
11499,2020-06-03,330000.0,Vente,11273
11500,2020-06-05,75229.0,Vente,11274
11501,2020-06-03,175000.0,Vente,11275
11502,2020-06-19,91000.0,Vente,11276
11503,2020-06-26,168000.0,Vente,11277
11504,2020-06-30,83120.0,Vente,11278
11505,2020-06-24,132650.0,Vente,11279
11506,2020-06-10,70000.0,Vente,11280
11507,2020-06-02,137900.0,Vente,11281
11508,2020-01-07,166450.0,Vente,11282
11509,2020-01-07,165000.0,Vente,11283
11510,2020-01-22,129700.0,Vente,11284
11511,2020-04-30,273000.0,Vente,11285
11512,2020-01-24,237500.0,Vente,11286
11513,2020-01-20,55000.0,Vente,11287
11514,2020-01-29,246500.0,Vente,11288
11515,2020-01-30,60000.0,Vente,11289
11516,2020-01-30,172900.0,Vente,11290
11517,2020-02-24,268060.0,Vente,11291
11518,2020-01-31,128000.0,Vente,11292
11519,2020-06-02,198000.0,Vente,11293
11520,2020-01-31,433000.0,Vente,11294
11521,2020-02-27,64000.0,Vente,11295
11522,2020-02-27,158000.0,Vente,11296
11523,2020-02-27,157000.0,Vente,11297
11524,2020-02-05,55000.0,Vente,11298
11525,2020-06-05,60000.0,Vente,11298
11526,2020-04-28,128500.0,Vente,11299
11527,2020-05-27,157410.0,Vente,11300
11528,2020-02-27,336900.0,Vente,11301
11529,2020-05-11,314000.0,Vente,11302
11530,2020-01-10,217000.0,Vente,11303
11531,2020-05-28,130000.0,Vente,11304
11532,2020-05-28,270000.0,Vente,11305
11533,2020-05-04,311450.0,Vente,11306
11534,2020-06-12,245000.0,Vente,11307
11535,2020-05-18,211000.0,Vente,11308
11536,2020-05-27,195355.0,Vente,11309
11537,2020-05-20,346500.0,Vente,11310
11538,2020-05-18,111900.0,Vente,11311
11539,2020-05-27,274000.0,Vente,11312
11540,2020-05-15,188000.0,Vente,11313
11541,2020-05-20,119800.0,Vente,11314
11542,2020-06-16,189000.0,Vente,11315
11543,2020-06-15,122000.0,Vente,11316
11544,2020-05-25,155150.0,Vente,11317
11545,2020-05-29,58500.0,Vente,11318
11546,2020-06-23,110365.0,Vente,11319
11547,2020-06-26,228300.0,Vente,11320
11548,2020-06-29,240000.0,Vente,11321
11549,2020-01-17,75000.0,Vente,11322
11550,2020-06-10,78000.0,Vente,11322
11551,2020-06-22,99000.0,Vente,11323
11552,2020-01-10,123000.0,Vente,11324
11553,2020-03-10,194000.0,Vente,11325
11554,2020-06-01,228000.0,Vente,11326
11555,2020-06-26,131500.0,Vente,11327
11556,2020-01-06,72000.0,Vente,11328
11557,2020-01-03,67000.0,Vente,11329
11558,2020-02-28,222000.0,Vente,11330
11559,2020-02-27,87000.0,Vente,11331
11560,2020-03-13,139070.0,Vente,11332
11561,2020-05-15,28600.0,Vente,11333
11562,2020-01-31,620000.0,Vente,11334
11563,2020-05-14,72000.0,Vente,11335
11564,2020-05-19,106900.0,Vente,11336
11565,2020-05-20,111700.0,Vente,11337
11566,2020-05-20,101550.0,Vente,11338
11567,2020-05-30,24000.0,Vente,11339
11568,2020-03-16,328000.0,Vente,11340
11569,2020-05-27,59500.0,Vente,11341
11570,2020-06-04,32000.0,Vente,11342
11571,2020-01-10,254500.0,Vente,11343
11572,2020-02-14,303200.0,Vente,11344
11573,2020-01-10,53000.0,Vente,11345
11574,2020-01-09,206400.0,Vente,11346
11575,2020-06-02,295000.0,Vente,11347
11576,2020-01-09,259600.0,Vente,11348
11577,2020-01-31,213500.0,Vente,11348
11578,2020-01-15,303600.0,Vente,11349
11579,2020-01-20,499993.0,Vente,11350
11580,2020-01-08,133200.0,Vente,11351
11581,2020-01-16,133600.0,Vente,11352
11582,2020-01-03,296651.0,Vente,11353
11583,2020-01-23,320575.0,Vente,11354
11584,2020-05-18,114950.0,Vente,11355
11585,2020-02-12,185000.0,Vente,11356
11586,2020-06-22,34000.0,Vente,11357
11587,2020-01-20,150500.0,Vente,11358
11588,2020-01-17,117000.0,Vente,11359
11589,2020-03-04,101000.0,Vente,11359
11590,2020-06-24,80000.0,Vente,11360
11591,2020-03-18,127125.0,Vente,11361
11592,2020-01-20,298000.0,Vente,11362
11593,2020-01-30,155000.0,Vente,11363
11594,2020-04-30,143250.0,Vente,11364
11595,2020-02-10,360000.0,Vente,11365
11596,2020-02-11,235500.0,Vente,11366
11597,2020-03-11,235400.0,Vente,11367
11598,2020-02-21,287500.0,Vente,11368
11599,2020-05-14,301800.0,Vente,11369
11600,2020-05-20,167000.0,Vente,11370
11601,2020-06-05,400000.0,Vente,11371
11602,2020-06-05,223000.0,Vente,11372
11603,2020-06-29,200000.0,Vente,11373
11604,2020-06-09,139000.0,Vente,11374
11605,2020-01-18,78000.0,Vente,11375
11606,2020-06-15,130000.0,Vente,11376
11607,2020-02-14,132000.0,Vente,11377
11608,2020-01-14,191000.0,Vente,11378
11609,2020-02-26,156700.0,Vente,11379
11610,2020-03-16,153000.0,Vente,11380
11611,2020-01-20,132850.0,Vente,11381
11612,2020-01-08,149400.0,Vente,11382
11613,2020-02-21,206000.0,Vente,11383
11614,2020-01-24,451000.0,Vente,11384
11615,2020-01-09,196000.0,Vente,11385
11616,2020-01-21,130000.0,Vente,11386
11617,2020-02-10,286000.0,Vente,11387
11618,2020-05-27,307000.0,Vente,11388
11619,2020-01-23,201800.0,Vente,11389
11620,2020-02-12,264000.0,Vente,11390
11621,2020-01-23,139000.0,Vente,11391
11622,2020-05-28,138000.0,Vente,11391
11623,2020-01-31,407650.0,Vente,11392
11624,2020-05-06,155000.0,Vente,11393
11625,2020-01-21,676685.0,Vente,11394
11626,2020-02-03,136000.0,Vente,11395
11627,2020-02-14,72500.0,Vente,11396
11628,2020-01-20,195000.0,Vente,11397
11629,2020-06-29,227000.0,Vente,11398
11630,2020-02-04,223625.0,Vente,11399
11631,2020-01-22,285280.0,Vente,11400
11632,2020-01-23,98550.0,Vente,11401
11633,2020-06-18,314000.0,Vente,11402
11634,2020-01-22,200500.0,Vente,11403
11635,2020-02-14,292050.0,Vente,11404
11636,2020-01-15,233500.0,Vente,11405
11637,2020-01-24,172867.0,Vente,11406
11638,2020-05-25,1176150.0,Vente,11407
11639,2020-06-22,285308.0,Vente,11408
11640,2020-01-31,242150.0,Vente,11409
11641,2020-01-31,143000.0,Vente,11410
11642,2020-01-30,307650.0,Vente,11411
11643,2020-02-05,105540.0,Vente,11412
11644,2020-01-30,393800.0,Vente,11413
11645,2020-01-22,65000.0,Vente,11414
11646,2020-01-24,82664.0,Vente,11414
11647,2020-02-21,97613.0,Vente,11414
11648,2020-04-23,81000.0,Vente,11414
11649,2020-03-18,52700.0,Vente,11414
11650,2020-06-12,84000.0,Vente,11414
11651,2020-06-12,71000.0,Vente,11414
11652,2020-01-24,117000.0,Vente,11415
11653,2020-06-03,135055.0,Vente,11415
11654,2020-01-31,166600.0,Vente,11416
11655,2020-01-31,278650.0,Vente,11417
11656,2020-02-06,159200.0,Vente,11418
11657,2020-01-30,210000.0,Vente,11419
11658,2020-03-12,188591.3,Vente,11420
11659,2020-02-11,149500.0,Vente,11421
11660,2020-01-20,145800.0,Vente,11422
11661,2020-02-11,206600.0,Vente,11423
11662,2020-01-31,334830.0,Vente,11424
11663,2020-01-28,44350.0,Vente,11425
11664,2020-06-06,70000.0,Vente,11426
11665,2020-05-29,49000.0,Vente,11427
11666,2020-06-16,42000.0,Vente,11428
11667,2020-02-03,619000.0,Vente,11429
11668,2020-02-10,715391.75,Vente,11430
11669,2020-03-05,333350.0,Vente,11431
11670,2020-06-09,239900.0,Vente,11432
11671,2020-02-26,910000.0,Vente,11433
11672,2020-04-17,902600.0,Vente,11434
11673,2020-05-25,700000.0,Vente,11435
11674,2020-05-29,465500.0,Vente,11436
11675,2020-02-07,300000.0,Vente,11437
11676,2020-02-26,445000.0,Vente,11438
11677,2020-01-30,480000.0,Vente,11439
11678,2020-01-30,193000.0,Vente,11440
11679,2020-02-14,170000.0,Vente,11441
11680,2020-02-03,129000.0,Vente,11442
11681,2020-02-05,233400.0,Vente,11443
11682,2020-05-15,182000.0,Vente,11444
11683,2020-01-22,379889.0,Vente,11445
11684,2020-01-27,179000.0,Vente,11446
11685,2020-01-16,9000.0,Vente,11447
11686,2020-03-11,93500.0,Vente,11448
11687,2020-06-02,67500.0,Vente,11449
11688,2020-02-14,275000.0,Vente,11450
11689,2020-02-07,137620.0,Vente,11451
11690,2020-01-30,239100.0,Vente,11452
11691,2020-02-17,207760.0,Vente,11453
11692,2020-01-29,228000.0,Vente,11454
11693,2020-05-22,371300.0,Vente,11455
11694,2020-02-11,223100.0,Vente,11456
11695,2020-02-14,321200.0,Vente,11457
11696,2020-06-10,458000.0,Vente,11458
11697,2020-02-17,159965.0,Vente,11459
11698,2020-06-25,285200.0,Vente,11460
11699,2020-06-17,187000.0,Vente,11461
11700,2020-02-19,467850.0,Vente,11462
11701,2020-02-04,905000.0,Vente,11463
11702,2020-02-04,144000.0,Vente,11464
11703,2020-02-25,280730.0,Vente,11465
11704,2020-02-17,303270.0,Vente,11466
11705,2020-02-14,195500.0,Vente,11467
11706,2020-05-14,162330.0,Vente,11468
11707,2020-06-02,235336.0,Vente,11469
11708,2020-06-18,189000.0,Vente,11470
11709,2020-02-21,533550.0,Vente,11471
11710,2020-02-21,237000.0,Vente,11472
11711,2020-02-04,164000.0,Vente,11473
11712,2020-05-28,212650.0,Vente,11474
11713,2020-02-07,145383.0,Vente,11475
11714,2020-03-16,248000.0,Vente,11476
11715,2020-03-06,224000.0,Vente,11477
11716,2020-05-12,170000.0,Vente,11478
11717,2020-02-19,386240.0,Vente,11479
11718,2020-03-03,244900.0,Vente,11480
11719,2020-02-14,290000.0,Vente,11481
11720,2020-01-31,141020.0,Vente,11482
11721,2020-02-20,316150.0,Vente,11483
11722,2020-02-27,363280.0,Vente,11484
11723,2020-02-21,162250.0,Vente,11485
11724,2020-02-25,178220.0,Vente,11486
11725,2020-03-06,174900.0,Vente,11487
11726,2020-04-27,230500.0,Vente,11488
11727,2020-02-21,132264.0,Vente,11489
11728,2020-02-07,150000.0,Vente,11490
11729,2020-03-16,147000.0,Vente,11490
11730,2020-06-11,124000.0,Vente,11490
11731,2020-06-24,92000.0,Vente,11491
11732,2020-02-28,154800.0,Vente,11492
11733,2020-03-06,65268.0,Vente,11493
11734,2020-03-10,127800.0,Vente,11494
11735,2020-05-27,143000.0,Vente,11495
11736,2020-01-24,269000.0,Vente,11496
11737,2020-03-27,190000.0,Vente,11497
11738,2020-06-23,180000.0,Vente,11498
11739,2020-02-20,220000.0,Vente,11499
11740,2020-06-18,42000.0,Vente,11500
11741,2020-04-16,136500.0,Vente,11501
11742,2020-02-14,215600.0,Vente,11502
11743,2020-02-28,787000.0,Vente,11503
11744,2020-02-24,145700.0,Vente,11504
11745,2020-03-16,188400.0,Vente,11505
11746,2020-03-02,72000.0,Vente,11506
11747,2020-03-11,118360.0,Vente,11507
11748,2020-03-11,103000.0,Vente,11508
11749,2020-05-27,70000.0,Vente,11509
11750,2020-03-11,358200.0,Vente,11510
11751,2020-06-30,239450.0,Vente,11511
11752,2020-02-27,241860.0,Vente,11512
11753,2020-05-15,257053.0,Vente,11513
11754,2020-02-27,155000.0,Vente,11514
11755,2020-03-09,217900.0,Vente,11515
11756,2020-03-10,91500.0,Vente,11516
11757,2020-06-09,90480.0,Vente,11517
11758,2020-05-25,344400.0,Vente,11518
11759,2020-03-06,115180.0,Vente,11519
11760,2020-03-30,247500.0,Vente,11520
11761,2020-04-17,178000.0,Vente,11521
11762,2020-05-29,195000.0,Vente,11522
11763,2020-02-10,106910.0,Vente,11523
11764,2020-05-07,115000.0,Vente,11524
11765,2020-05-11,120000.0,Vente,11525
11766,2020-04-29,132440.0,Vente,11526
11767,2020-06-10,122000.0,Vente,11526
11768,2020-04-21,117000.0,Vente,11527
11769,2020-02-05,146088.0,Vente,11528
11770,2020-03-13,128500.0,Vente,11529
11771,2020-03-05,73000.0,Vente,11530
11772,2020-06-11,330000.0,Vente,11531
11773,2020-04-30,262890.0,Vente,11532
11774,2020-05-01,165000.0,Vente,11533
11775,2020-04-30,135000.0,Vente,11533
11776,2020-06-24,126000.0,Vente,11534
11777,2020-06-24,216000.0,Vente,11535
11778,2020-06-30,63000.0,Vente,11536
11779,2020-04-09,102000.0,Vente,11537
11780,2020-05-28,272000.0,Vente,11538
11781,2020-01-22,95000.0,Vente,11539
11782,2020-03-12,320000.0,Vente,11540
11783,2020-01-15,130000.0,Vente,11541
11784,2020-02-12,288000.0,Vente,11542
11785,2020-05-07,170000.0,Vente,11543
11786,2020-04-24,228394.0,Vente,11544
11787,2020-05-14,261900.0,Vente,11545
11788,2020-06-30,78000.0,Vente,11546
11789,2020-06-27,92000.0,Vente,11547
11790,2020-01-06,257000.0,Vente,11548
11791,2020-01-24,92020.0,Vente,11549
11792,2020-06-09,138100.0,Vente,11550
11793,2020-02-21,136000.0,Vente,11551
11794,2020-06-26,209000.0,Vente,11552
11795,2020-06-19,106000.0,Vente,11553
11796,2020-02-28,209350.0,Vente,11554
11797,2020-06-19,166000.0,Vente,11555
11798,2020-04-24,232000.0,Vente,11556
11799,2020-05-19,102564.0,Vente,11557
11800,2020-05-12,77000.0,Vente,11558
11801,2020-06-05,83600.0,Vente,11558
11802,2020-05-07,387500.0,Vente,11559
11803,2020-04-30,191500.0,Vente,11560
11804,2020-05-14,142000.0,Vente,11561
11805,2020-05-26,128500.0,Vente,11561
11806,2020-05-20,228673.0,Vente,11562
11807,2020-05-20,241000.0,Vente,11563
11808,2020-05-20,110600.0,Vente,11564
11809,2020-05-14,178500.0,Vente,11565
11810,2020-05-14,162300.0,Vente,11566
11811,2020-05-29,272300.0,Vente,11567
11812,2020-05-28,255000.0,Vente,11568
11813,2020-05-28,195000.0,Vente,11569
11814,2020-05-14,128700.0,Vente,11570
11815,2020-06-15,99000.0,Vente,11571
11816,2020-06-19,102600.0,Vente,11572
11817,2020-02-10,195000.0,Vente,11573
11818,2020-06-04,158654.0,Vente,11574
11819,2020-02-07,118400.0,Vente,11575
11820,2020-03-16,174000.0,Vente,11576
11821,2020-03-31,160000.0,Vente,11577
11822,2020-06-03,168000.0,Vente,11578
11823,2020-05-12,293000.0,Vente,11579
11824,2020-02-10,390715.0,Vente,11580
11825,2020-02-04,146300.0,Vente,11581
11826,2020-02-26,191000.0,Vente,11582
11827,2020-03-11,310000.0,Vente,11583
11828,2020-05-19,180000.0,Vente,11584
11829,2020-05-19,174000.0,Vente,11585
11830,2020-06-10,255000.0,Vente,11586
11831,2020-05-25,152030.0,Vente,11587
11832,2020-01-24,135000.0,Vente,11588
11833,2020-01-20,67000.0,Vente,11589
11834,2020-06-24,985800.0,Vente,11590
11835,2020-02-24,67000.0,Vente,11591
11836,2020-05-29,307500.0,Vente,11592
11837,2020-05-25,140000.0,Vente,11593
11838,2020-03-06,189000.0,Vente,11594
11839,2020-06-03,289808.0,Vente,11595
11840,2020-05-25,615000.0,Vente,11596
11841,2020-05-25,350950.0,Vente,11597
11842,2020-05-15,228200.0,Vente,11598
11843,2020-05-26,493441.25,Vente,11599
11844,2020-05-18,225800.0,Vente,11600
11845,2020-06-05,162500.0,Vente,11601
11846,2020-06-15,242600.0,Vente,11602
11847,2020-06-05,70800.0,Vente,11603
11848,2020-05-28,224900.0,Vente,11604
11849,2020-05-27,270000.0,Vente,11605
11850,2020-05-29,247000.0,Vente,11606
11851,2020-06-18,130000.0,Vente,11607
11852,2020-02-14,202000.0,Vente,11608
11853,2020-01-20,245500.0,Vente,11609
11854,2020-06-12,160050.0,Vente,11610
11855,2020-04-30,162000.0,Vente,11611
11856,2020-05-25,125000.0,Vente,11612
11857,2020-06-05,87303.0,Vente,11613
11858,2020-05-26,334400.0,Vente,11614
11859,2020-06-02,172000.0,Vente,11615
11860,2020-06-22,143450.0,Vente,11616
11861,2020-06-11,396000.0,Vente,11617
11862,2020-06-04,166150.0,Vente,11618
11863,2020-06-05,128000.0,Vente,11619
11864,2020-06-24,440640.0,Vente,11620
11865,2020-06-11,926500.0,Vente,11621
11866,2020-06-26,175750.0,Vente,11622
11867,2020-04-24,192250.0,Vente,11623
11868,2020-06-09,55000.0,Vente,11624
11869,2020-06-16,157500.0,Vente,11625
11870,2020-06-25,179500.0,Vente,11626
11871,2020-06-18,109700.0,Vente,11627
11872,2020-06-15,721000.0,Vente,11628
11873,2020-06-24,354000.0,Vente,11629
11874,2020-03-02,227811.0,Vente,11630
11875,2020-06-29,398500.0,Vente,11631
11876,2020-06-26,368540.0,Vente,11632
11877,2020-02-26,165000.0,Vente,11633
11878,2020-01-31,97800.0,Vente,11634
11879,2020-06-30,115000.0,Vente,11635
11880,2020-06-18,145000.0,Vente,11636
11881,2020-06-22,345657.0,Vente,11637
11882,2020-01-22,234490.0,Vente,11638
11883,2020-04-01,62400.0,Vente,11639
11884,2020-05-25,216400.0,Vente,11640
11885,2020-05-18,164850.0,Vente,11641
11886,2020-06-15,169325.0,Vente,11642
11887,2020-06-30,221800.0,Vente,11643
11888,2020-06-23,180000.0,Vente,11644
11889,2020-06-19,161809.0,Vente,11645
11890,2020-01-06,150900.0,Vente,11646
11891,2020-01-02,86025.0,Vente,11647
11892,2020-01-10,156000.0,Vente,11648
11893,2020-02-20,388500.0,Vente,11649
11894,2020-01-15,208750.0,Vente,11650
11895,2020-02-03,110514.0,Vente,11651
11896,2020-05-28,198075.0,Vente,11652
11897,2020-05-27,151074.0,Vente,11653
11898,2020-01-14,174900.0,Vente,11654
11899,2020-02-05,149000.0,Vente,11654
11900,2020-01-13,288500.0,Vente,11655
11901,2020-01-07,60000.0,Vente,11656
11902,2020-01-30,67500.0,Vente,11656
11903,2020-01-29,171000.0,Vente,11657
11904,2020-06-04,183000.0,Vente,11657
11905,2020-03-10,257795.0,Vente,11658
11906,2020-01-09,351000.0,Vente,11659
11907,2020-06-08,135000.0,Vente,11660
11908,2020-01-20,187500.0,Vente,11661
11909,2020-02-13,143000.0,Vente,11662
11910,2020-01-08,147800.0,Vente,11663
11911,2020-01-17,356922.0,Vente,11664
11912,2020-02-28,186300.0,Vente,11664
11913,2020-01-17,200780.0,Vente,11665
11914,2020-03-11,192780.0,Vente,11665
11915,2020-01-17,188000.0,Vente,11666
11916,2020-01-06,106000.0,Vente,11667
11917,2020-01-28,106300.0,Vente,11668
11918,2020-05-15,194000.0,Vente,11669
11919,2020-01-03,278300.0,Vente,11670
11920,2020-04-29,57500.0,Vente,11671
11921,2020-06-12,140000.0,Vente,11672
11922,2020-01-09,70500.0,Vente,11673
11923,2020-02-27,110280.0,Vente,11674
11924,2020-02-21,60500.0,Vente,11675
11925,2020-04-17,66000.0,Vente,11676
11926,2020-05-25,81000.0,Vente,11677
11927,2020-04-30,54000.0,Vente,11678
11928,2020-05-15,254000.0,Vente,11679
11929,2020-06-05,487500.0,Vente,11680
11930,2020-01-13,217500.0,Vente,11681
11931,2020-01-10,165300.0,Vente,11682
11932,2020-01-15,170000.0,Vente,11683
11933,2020-01-17,374000.0,Vente,11684
11934,2020-01-23,87000.0,Vente,11685
11935,2020-05-13,96500.0,Vente,11686
11936,2020-02-21,93000.0,Vente,11687
11937,2020-02-20,107900.0,Vente,11688
11938,2020-03-06,192065.0,Vente,11689
11939,2020-05-14,182000.0,Vente,11689
11940,2020-06-29,170000.0,Vente,11690
11941,2020-01-13,169000.0,Vente,11691
11942,2020-01-07,123000.0,Vente,11692
11943,2020-01-21,93275.0,Vente,11693
11944,2020-02-13,119350.0,Vente,11694
11945,2020-06-16,115000.0,Vente,11694
11946,2020-02-04,158800.0,Vente,11695
11947,2020-02-19,40000.0,Vente,11696
11948,2020-01-03,159500.0,Vente,11697
11949,2020-01-15,550000.0,Vente,11698
11950,2020-01-14,123448.0,Vente,11699
11951,2020-01-10,109720.0,Vente,11699
11952,2020-02-17,106236.0,Vente,11699
11953,2020-02-14,105284.0,Vente,11699
11954,2020-03-13,118808.0,Vente,11699
11955,2020-05-13,116416.0,Vente,11699
11956,2020-05-12,227127.0,Vente,11699
11957,2020-06-29,210000.0,Vente,11699
11958,2020-01-31,118291.0,Vente,11700
11959,2020-02-14,102276.0,Vente,11701
11960,2020-03-09,120692.0,Vente,11702
11961,2020-04-10,120420.0,Vente,11702
11962,2020-06-26,127760.0,Vente,11702
11963,2020-01-31,561500.0,Vente,11703
11964,2020-03-13,73000.0,Vente,11704
11965,2020-05-14,151500.0,Vente,11705
11966,2020-06-12,270000.0,Vente,11706
11967,2020-01-13,270500.0,Vente,11707
11968,2020-03-10,390600.0,Vente,11708
11969,2020-01-17,133000.0,Vente,11709
11970,2020-01-23,175210.0,Vente,11710
11971,2020-01-17,219000.0,Vente,11711
11972,2020-01-24,130000.0,Vente,11712
11973,2020-02-25,232900.0,Vente,11713
11974,2020-01-22,96300.0,Vente,11714
11975,2020-01-10,113000.0,Vente,11715
11976,2020-01-06,65000.0,Vente,11716
11977,2020-01-24,213000.0,Vente,11717
11978,2020-01-16,176000.0,Vente,11718
11979,2020-02-03,150865.0,Vente,11719
11980,2020-01-23,313000.0,Vente,11720
11981,2020-02-28,498000.0,Vente,11721
11982,2020-01-09,207600.0,Vente,11722
11983,2020-01-20,90000.0,Vente,11723
11984,2020-06-16,177000.0,Vente,11724
11985,2020-01-27,116000.0,Vente,11725
11986,2020-04-24,80000.0,Vente,11726
11987,2020-03-06,108800.0,Vente,11727
11988,2020-01-06,149500.0,Vente,11728
11989,2020-02-28,118000.0,Vente,11729
11990,2020-05-28,140000.0,Vente,11730
11991,2020-06-12,231000.0,Vente,11731
11992,2020-04-16,107890.0,Vente,11732
11993,2020-01-31,114500.0,Vente,11733
11994,2020-01-10,238350.0,Vente,11734
11995,2020-03-18,168000.0,Vente,11735
11996,2020-06-22,247000.0,Vente,11736
11997,2020-01-10,237500.0,Vente,11737
11998,2020-01-13,189000.0,Vente,11738
11999,2020-03-04,144000.0,Vente,11739
12000,2020-01-30,175500.0,Vente,11740
12001,2020-05-14,147850.0,Vente,11741
12002,2020-03-30,114220.0,Vente,11742
12003,2020-01-20,205710.0,Vente,11743
12004,2020-02-19,174000.0,Vente,11744
12005,2020-02-27,272100.0,Vente,11745
12006,2020-06-12,120000.0,Vente,11746
12007,2020-01-15,219200.0,Vente,11747
12008,2020-03-16,169600.0,Vente,11748
12009,2020-06-09,167000.0,Vente,11748
12010,2020-06-09,185700.0,Vente,11749
12011,2020-01-31,158500.0,Vente,11750
12012,2020-01-29,279800.0,Vente,11751
12013,2020-01-24,188550.0,Vente,11752
12014,2020-01-30,216565.0,Vente,11753
12015,2020-01-22,231750.0,Vente,11754
12016,2020-02-20,132500.0,Vente,11755
12017,2020-06-04,192000.0,Vente,11756
12018,2020-01-09,328000.0,Vente,11757
12019,2020-01-06,291150.0,Vente,11758
12020,2020-02-07,134750.0,Vente,11759
12021,2020-03-10,112000.0,Vente,11760
12022,2020-02-21,100900.0,Vente,11761
12023,2020-05-25,242010.0,Vente,11762
12024,2020-06-24,164000.0,Vente,11763
12025,2020-06-26,119000.0,Vente,11764
12026,2020-06-29,120700.0,Vente,11765
12027,2020-01-23,123500.0,Vente,11766
12028,2020-01-06,155000.0,Vente,11767
12029,2020-01-30,119500.0,Vente,11768
12030,2020-01-29,222500.0,Vente,11769
12031,2020-01-31,131500.0,Vente,11770
12032,2020-01-24,96030.0,Vente,11771
12033,2020-01-31,165330.0,Vente,11772
12034,2020-04-20,162360.0,Vente,11772
12035,2020-04-30,214830.0,Vente,11773
12036,2020-06-12,200250.0,Vente,11774
12037,2020-01-27,159800.0,Vente,11775
12038,2020-02-21,369440.0,Vente,11776
12039,2020-01-15,116800.0,Vente,11777
12040,2020-01-07,204620.0,Vente,11778
12041,2020-01-27,177500.0,Vente,11779
12042,2020-05-15,213000.0,Vente,11780
12043,2020-02-03,179400.0,Vente,11781
12044,2020-01-24,245000.0,Vente,11782
12045,2020-01-24,189090.0,Vente,11783
12046,2020-06-18,385000.0,Vente,11784
12047,2020-01-29,40000.0,Vente,11785
